,Open,Close,High,Low
996,16518,16517,16518,16517
997,16517,16516,16517,16516
998,16516,16515,16516,16515
999,16515,16514,16515,16514
1000,16514,16513,16514,16513
1001,16513,16512,16513,16512
1002,16512,16514,16514,16512
1003,16514,16515,16515,16514
1004,16515,16516,16516,16515
1005,16516,16517,16517,16516
1006,16517,16518,16518,16517
1007,16518,16519,16519,16518
1008,16519,16520,16520,16519
1009,16520,16521,16521,16520
1010,16521,16522,16522,16521
1011,16522,16523,16523,16522
1012,16523,16524,16524,16523
1013,16524,16522,16524,16522
1014,16522,16524,16524,16522
1015,16524,16525,16525,16524
1016,16525,16526,16526,16525
1017,16526,16527,16527,16526
1018,16527,16528,16528,16527
1019,16528,16529,16529,16528
1020,16529,16527,16529,16527
1021,16527,16526,16527,16526
1022,16526,16525,16526,16525
1023,16525,16524,16525,16524
1024,16524,16526,16526,16524
1025,16526,16527,16527,16526
1026,16527,16528,16528,16527
1027,16528,16529,16529,16528
1028,16529,16530,16530,16529
1029,16530,16531,16531,16530
1030,16531,16532,16532,16531
1031,16532,16530,16532,16530
1032,16530,16529,16530,16529
1033,16529,16528,16529,16528
1034,16528,16527,16528,16527
1035,16527,16526,16527,16526
1036,16526,16525,16526,16525
1037,16525,16524,16525,16524
1038,16524,16523,16524,16523
1039,16523,16522,16523,16522
1040,16522,16521,16522,16521
1041,16521,16520,16521,16520
1042,16520,16519,16520,16519
1043,16519,16518,16519,16518
1044,16518,16520,16520,16518
1045,16520,16521,16521,16520
1046,16521,16522,16522,16521
1047,16522,16523,16523,16522
1048,16523,16524,16524,16523
1049,16524,16525,16525,16524
1050,16525,16526,16526,16525
1051,16526,16527,16527,16526
1052,16527,16528,16528,16527
1053,16528,16529,16529,16528
1054,16529,16530,16530,16529
1055,16530,16531,16531,16530
1056,16531,16532,16532,16531
1057,16532,16533,16533,16532
1058,16533,16534,16534,16533
1059,16534,16532,16534,16532
1060,16532,16534,16534,16532
1061,16534,16535,16535,16534
1062,16535,16536,16536,16535
1063,16536,16534,16536,16534
1064,16534,16533,16534,16533
1065,16533,16535,16535,16533
1066,16535,16536,16536,16535
1067,16536,16534,16536,16534
1068,16534,16533,16534,16533
1069,16533,16532,16533,16532
1070,16532,16534,16534,16532
1071,16534,16535,16535,16534
1072,16535,16536,16536,16535
1073,16536,16534,16536,16534
1074,16534,16536,16536,16534
1075,16536,16537,16537,16536
1076,16537,16538,16538,16537
1077,16538,16539,16539,16538
1078,16539,16540,16540,16539
1079,16540,16541,16541,16540
1080,16541,16542,16542,16541
1081,16542,16543,16543,16542
1082,16543,16544,16544,16543
1083,16544,16545,16545,16544
1084,16545,16546,16546,16545
1085,16546,16547,16547,16546
1086,16547,16548,16548,16547
1087,16548,16549,16549,16548
1088,16549,16550,16550,16549
1089,16550,16548,16550,16548
1090,16548,16547,16548,16547
1091,16547,16546,16547,16546
1092,16546,16545,16546,16545
1093,16545,16544,16545,16544
1094,16544,16546,16546,16544
1095,16546,16547,16547,16546
1096,16547,16548,16548,16547
1097,16548,16549,16549,16548
1098,16549,16550,16550,16549
1099,16550,16548,16550,16548
1100,16548,16547,16548,16547
1101,16547,16549,16549,16547
1102,16549,16550,16550,16549
1103,16550,16551,16551,16550
1104,16551,16552,16552,16551
1105,16552,16553,16553,16552
1106,16553,16554,16554,16553
1107,16554,16552,16554,16552
1108,16552,16551,16552,16551
1109,16551,16550,16551,16550
1110,16550,16549,16550,16549
1111,16549,16548,16549,16548
1112,16548,16547,16548,16547
1113,16547,16546,16547,16546
1114,16546,16545,16546,16545
1115,16545,16544,16545,16544
1116,16544,16546,16546,16544
1117,16546,16547,16547,16546
1118,16547,16545,16547,16545
1119,16545,16544,16545,16544
1120,16544,16543,16544,16543
1121,16543,16545,16545,16543
1122,16545,16546,16546,16545
1123,16546,16547,16547,16546
1124,16547,16548,16548,16547
1125,16548,16549,16549,16548
1126,16549,16550,16550,16549
1127,16550,16551,16551,16550
1128,16551,16552,16552,16551
1129,16552,16553,16553,16552
1130,16553,16554,16554,16553
1131,16554,16555,16555,16554
1132,16555,16556,16556,16555
1133,16556,16557,16557,16556
1134,16557,16558,16558,16557
1135,16558,16559,16559,16558
1136,16559,16560,16560,16559
1137,16560,16561,16561,16560
1138,16561,16562,16562,16561
1139,16562,16563,16563,16562
1140,16563,16564,16564,16563
1141,16564,16565,16565,16564
1142,16565,16566,16566,16565
1143,16566,16567,16567,16566
1144,16567,16568,16568,16567
1145,16568,16569,16569,16568
1146,16569,16567,16569,16567
1147,16567,16566,16567,16566
1148,16566,16565,16566,16565
1149,16565,16567,16567,16565
1150,16567,16568,16568,16567
1151,16568,16569,16569,16568
1152,16569,16570,16570,16569
1153,16570,16571,16571,16570
1154,16571,16572,16572,16571
1155,16572,16573,16573,16572
1156,16573,16574,16574,16573
1157,16574,16575,16575,16574
1158,16575,16576,16576,16575
1159,16576,16577,16577,16576
1160,16577,16578,16578,16577
1161,16578,16579,16579,16578
1162,16579,16580,16580,16579
1163,16580,16581,16581,16580
1164,16581,16582,16582,16581
1165,16582,16583,16583,16582
1166,16583,16584,16584,16583
1167,16584,16585,16585,16584
1168,16585,16586,16586,16585
1169,16586,16587,16587,16586
1170,16587,16588,16588,16587
1171,16588,16589,16589,16588
1172,16589,16590,16590,16589
1173,16590,16591,16591,16590
1174,16591,16592,16592,16591
1175,16592,16593,16593,16592
1176,16593,16594,16594,16593
1177,16594,16595,16595,16594
1178,16595,16596,16596,16595
1179,16596,16597,16597,16596
1180,16597,16598,16598,16597
1181,16598,16599,16599,16598
1182,16599,16600,16600,16599
1183,16600,16601,16601,16600
1184,16601,16602,16602,16601
1185,16602,16603,16603,16602
1186,16603,16604,16604,16603
1187,16604,16605,16605,16604
1188,16605,16606,16606,16605
1189,16606,16607,16607,16606
1190,16607,16608,16608,16607
1191,16608,16609,16609,16608
1192,16609,16610,16610,16609
1193,16610,16611,16611,16610
1194,16611,16612,16612,16611
1195,16612,16613,16613,16612
1196,16613,16614,16614,16613
1197,16614,16615,16615,16614
1198,16615,16616,16616,16615
1199,16616,16617,16617,16616
1200,16617,16618,16618,16617
1201,16618,16619,16619,16618
1202,16619,16620,16620,16619
1203,16620,16621,16621,16620
1204,16621,16622,16622,16621
1205,16622,16623,16623,16622
1206,16623,16624,16624,16623
1207,16624,16625,16625,16624
1208,16625,16626,16626,16625
1209,16626,16627,16627,16626
1210,16627,16628,16628,16627
1211,16628,16629,16629,16628
1212,16629,16630,16630,16629
1213,16630,16631,16631,16630
1214,16631,16632,16632,16631
1215,16632,16633,16633,16632
1216,16633,16634,16634,16633
1217,16634,16635,16635,16634
1218,16635,16636,16636,16635
1219,16636,16637,16637,16636
1220,16637,16638,16638,16637
1221,16638,16639,16639,16638
1222,16639,16640,16640,16639
1223,16640,16641,16641,16640
1224,16641,16642,16642,16641
1225,16642,16643,16643,16642
1226,16643,16644,16644,16643
1227,16644,16645,16645,16644
1228,16645,16646,16646,16645
1229,16646,16647,16647,16646
1230,16647,16648,16648,16647
1231,16648,16649,16649,16648
1232,16649,16650,16650,16649
1233,16650,16651,16651,16650
1234,16651,16652,16652,16651
1235,16652,16653,16653,16652
1236,16653,16651,16653,16651
1237,16651,16650,16651,16650
1238,16650,16649,16650,16649
1239,16649,16648,16649,16648
1240,16648,16647,16648,16647
1241,16647,16646,16647,16646
1242,16646,16645,16646,16645
1243,16645,16644,16645,16644
1244,16644,16643,16644,16643
1245,16643,16642,16643,16642
1246,16642,16641,16642,16641
1247,16641,16640,16641,16640
1248,16640,16639,16640,16639
1249,16639,16638,16639,16638
1250,16638,16637,16638,16637
1251,16637,16636,16637,16636
1252,16636,16635,16636,16635
1253,16635,16634,16635,16634
1254,16634,16633,16634,16633
1255,16633,16632,16633,16632
1256,16632,16631,16632,16631
1257,16631,16630,16631,16630
1258,16630,16629,16630,16629
1259,16629,16628,16629,16628
1260,16628,16627,16628,16627
1261,16627,16626,16627,16626
1262,16626,16625,16626,16625
1263,16625,16624,16625,16624
1264,16624,16623,16624,16623
1265,16623,16622,16623,16622
1266,16622,16621,16622,16621
1267,16621,16620,16621,16620
1268,16620,16619,16620,16619
1269,16619,16618,16619,16618
1270,16618,16617,16618,16617
1271,16617,16616,16617,16616
1272,16616,16615,16616,16615
1273,16615,16617,16617,16615
1274,16617,16618,16618,16617
1275,16618,16619,16619,16618
1276,16619,16620,16620,16619
1277,16620,16621,16621,16620
1278,16621,16622,16622,16621
1279,16622,16623,16623,16622
1280,16623,16624,16624,16623
1281,16624,16622,16624,16622
1282,16622,16624,16624,16622
1283,16624,16625,16625,16624
1284,16625,16626,16626,16625
1285,16626,16627,16627,16626
1286,16627,16628,16628,16627
1287,16628,16626,16628,16626
1288,16626,16625,16626,16625
1289,16625,16624,16625,16624
1290,16624,16626,16626,16624
1291,16626,16627,16627,16626
1292,16627,16628,16628,16627
1293,16628,16629,16629,16628
1294,16629,16627,16629,16627
1295,16627,16626,16627,16626
1296,16626,16625,16626,16625
1297,16625,16624,16625,16624
1298,16624,16623,16624,16623
1299,16623,16622,16623,16622
1300,16622,16621,16622,16621
1301,16621,16620,16621,16620
1302,16620,16619,16620,16619
1303,16619,16618,16619,16618
1304,16618,16617,16618,16617
1305,16617,16616,16617,16616
1306,16616,16615,16616,16615
1307,16615,16614,16615,16614
1308,16614,16613,16614,16613
1309,16613,16612,16613,16612
1310,16612,16611,16612,16611
1311,16611,16610,16611,16610
1312,16610,16609,16610,16609
1313,16609,16611,16611,16609
1314,16611,16612,16612,16611
1315,16612,16610,16612,16610
1316,16610,16609,16610,16609
1317,16609,16608,16609,16608
1318,16608,16607,16608,16607
1319,16607,16606,16607,16606
1320,16606,16605,16606,16605
1321,16605,16604,16605,16604
1322,16604,16603,16604,16603
1323,16603,16605,16605,16603
1324,16605,16606,16606,16605
1325,16606,16607,16607,16606
1326,16607,16608,16608,16607
1327,16608,16606,16608,16606
1328,16606,16605,16606,16605
1329,16605,16604,16605,16604
1330,16604,16603,16604,16603
1331,16603,16602,16603,16602
1332,16602,16601,16602,16601
1333,16601,16600,16601,16600
1334,16600,16599,16600,16599
1335,16599,16601,16601,16599
1336,16601,16602,16602,16601
1337,16602,16603,16603,16602
1338,16603,16604,16604,16603
1339,16604,16605,16605,16604
1340,16605,16606,16606,16605
1341,16606,16607,16607,16606
1342,16607,16605,16607,16605
1343,16605,16604,16605,16604
1344,16604,16603,16604,16603
1345,16603,16602,16603,16602
1346,16602,16601,16602,16601
1347,16601,16600,16601,16600
1348,16600,16599,16600,16599
1349,16599,16598,16599,16598
1350,16598,16597,16598,16597
1351,16597,16599,16599,16597
1352,16599,16600,16600,16599
1353,16600,16601,16601,16600
1354,16601,16602,16602,16601
1355,16602,16600,16602,16600
1356,16600,16602,16602,16600
1357,16602,16603,16603,16602
1358,16603,16604,16604,16603
1359,16604,16605,16605,16604
1360,16605,16606,16606,16605
1361,16606,16607,16607,16606
1362,16607,16608,16608,16607
1363,16608,16606,16608,16606
1364,16606,16605,16606,16605
1365,16605,16604,16605,16604
1366,16604,16603,16604,16603
1367,16603,16602,16603,16602
1368,16602,16601,16602,16601
1369,16601,16600,16601,16600
1370,16600,16599,16600,16599
1371,16599,16598,16599,16598
1372,16598,16597,16598,16597
1373,16597,16596,16597,16596
1374,16596,16595,16596,16595
1375,16595,16594,16595,16594
1376,16594,16593,16594,16593
1377,16593,16592,16593,16592
1378,16592,16591,16592,16591
1379,16591,16593,16593,16591
1380,16593,16594,16594,16593
1381,16594,16595,16595,16594
1382,16595,16596,16596,16595
1383,16596,16597,16597,16596
1384,16597,16595,16597,16595
1385,16595,16597,16597,16595
1386,16597,16598,16598,16597
1387,16598,16599,16599,16598
1388,16599,16600,16600,16599
1389,16600,16598,16600,16598
1390,16598,16597,16598,16597
1391,16597,16596,16597,16596
1392,16596,16595,16596,16595
1393,16595,16597,16597,16595
1394,16597,16598,16598,16597
1395,16598,16599,16599,16598
1396,16599,16600,16600,16599
1397,16600,16601,16601,16600
1398,16601,16602,16602,16601
1399,16602,16600,16602,16600
1400,16600,16599,16600,16599
1401,16599,16598,16599,16598
1402,16598,16597,16598,16597
1403,16597,16596,16597,16596
1404,16596,16595,16596,16595
1405,16595,16594,16595,16594
1406,16594,16593,16594,16593
1407,16593,16592,16593,16592
1408,16592,16591,16592,16591
1409,16591,16590,16591,16590
1410,16590,16589,16590,16589
1411,16589,16588,16589,16588
1412,16588,16587,16588,16587
1413,16587,16586,16587,16586
1414,16586,16588,16588,16586
1415,16588,16589,16589,16588
1416,16589,16590,16590,16589
1417,16590,16591,16591,16590
1418,16591,16589,16591,16589
1419,16589,16588,16589,16588
1420,16588,16587,16588,16587
1421,16587,16586,16587,16586
1422,16586,16585,16586,16585
1423,16585,16584,16585,16584
1424,16584,16583,16584,16583
1425,16583,16582,16583,16582
1426,16582,16584,16584,16582
1427,16584,16582,16584,16582
1428,16582,16581,16582,16581
1429,16581,16583,16583,16581
1430,16583,16584,16584,16583
1431,16584,16585,16585,16584
1432,16585,16586,16586,16585
1433,16586,16587,16587,16586
1434,16587,16588,16588,16587
1435,16588,16589,16589,16588
1436,16589,16590,16590,16589
1437,16590,16591,16591,16590
1438,16591,16592,16592,16591
1439,16592,16590,16592,16590
1440,16590,16589,16590,16589
1441,16589,16588,16589,16588
1442,16588,16587,16588,16587
1443,16587,16586,16587,16586
1444,16586,16585,16586,16585
1445,16585,16584,16585,16584
1446,16584,16583,16584,16583
1447,16583,16582,16583,16582
1448,16582,16584,16584,16582
1449,16584,16585,16585,16584
1450,16585,16586,16586,16585
1451,16586,16584,16586,16584
1452,16584,16583,16584,16583
1453,16583,16582,16583,16582
1454,16582,16584,16584,16582
1455,16584,16585,16585,16584
1456,16585,16586,16586,16585
1457,16586,16587,16587,16586
1458,16587,16588,16588,16587
1459,16588,16589,16589,16588
1460,16589,16590,16590,16589
1461,16590,16591,16591,16590
1462,16591,16592,16592,16591
1463,16592,16593,16593,16592
1464,16593,16594,16594,16593
1465,16594,16595,16595,16594
1466,16595,16596,16596,16595
1467,16596,16597,16597,16596
1468,16597,16598,16598,16597
1469,16598,16599,16599,16598
1470,16599,16600,16600,16599
1471,16600,16601,16601,16600
1472,16601,16602,16602,16601
1473,16602,16603,16603,16602
1474,16603,16604,16604,16603
1475,16604,16605,16605,16604
1476,16605,16606,16606,16605
1477,16606,16607,16607,16606
1478,16607,16608,16608,16607
1479,16608,16609,16609,16608
1480,16609,16610,16610,16609
1481,16610,16611,16611,16610
1482,16611,16612,16612,16611
1483,16612,16613,16613,16612
1484,16613,16614,16614,16613
1485,16614,16615,16615,16614
1486,16615,16616,16616,16615
1487,16616,16614,16616,16614
1488,16614,16613,16614,16613
1489,16613,16612,16613,16612
1490,16612,16611,16612,16611
1491,16611,16610,16611,16610
1492,16610,16609,16610,16609
1493,16609,16608,16609,16608
1494,16608,16607,16608,16607
1495,16607,16606,16607,16606
1496,16606,16608,16608,16606
1497,16608,16609,16609,16608
1498,16609,16610,16610,16609
1499,16610,16611,16611,16610
1500,16611,16612,16612,16611
1501,16612,16613,16613,16612
1502,16613,16614,16614,16613
1503,16614,16612,16614,16612
1504,16612,16614,16614,16612
1505,16614,16615,16615,16614
1506,16615,16616,16616,16615
1507,16616,16617,16617,16616
1508,16617,16618,16618,16617
1509,16618,16616,16618,16616
1510,16616,16615,16616,16615
1511,16615,16614,16615,16614
1512,16614,16613,16614,16613
1513,16613,16612,16613,16612
1514,16612,16611,16612,16611
1515,16611,16610,16611,16610
1516,16610,16609,16610,16609
1517,16609,16611,16611,16609
1518,16611,16612,16612,16611
1519,16612,16613,16613,16612
1520,16613,16614,16614,16613
1521,16614,16615,16615,16614
1522,16615,16616,16616,16615
1523,16616,16614,16616,16614
1524,16614,16613,16614,16613
1525,16613,16612,16613,16612
1526,16612,16611,16612,16611
1527,16611,16610,16611,16610
1528,16610,16609,16610,16609
1529,16609,16608,16609,16608
1530,16608,16607,16608,16607
1531,16607,16606,16607,16606
1532,16606,16605,16606,16605
1533,16605,16604,16605,16604
1534,16604,16603,16604,16603
1535,16603,16602,16603,16602
1536,16602,16601,16602,16601
